T0 t0
0.864894 5457.19
1.97118 16497.6
0.542501 3953.26
3.73629 96382.9
-2.78661 141.625
-0.595621 1266.7
1.42902 9593.2
4.47177 201101
3.32551 63914.7
0.041193 2394.64
-1.88322 349.526
-1.34037 601.496
0.490139 3751.58
1.58456 11207.7
0.689489 4579.22
-3.23232 90.6925
3.27308 60649.9
0.809802 5164.67
-3.83221 49.7784
-2.15894 265.299
2.74992 35943.7
6.67245 1.81617e+06
-3.26452 87.8187
0.497879 3780.74
7.46548 4.01392e+06
3.63943 87485
-1.18803 700.479
-0.119275 2039.62
4.6388 237659
-2.825 136.291
1.54107 10730.7
4.60049 228728
-2.1412 270.046
2.80576 38008.1
-1.72192 410.705
8.76857 1.47738e+07
1.55596 10891.7
3.71319 94181.6
3.6242 86162.5
1.66182 12108
-2.53911 181.397
-0.987941 855.643
0.228594 2888.2
0.873414 5503.88
-1.01945 829.104
3.14761 53498.2
4.3072 170586
-0.122365 2033.33
2.28936 22678
-0.861194 971.266
-1.95532 325.21
-2.23809 245.108
0.0982451 2535.23
2.20467 20836.6
-3.93803 44.7799
1.7956 13841.1
1.0291 6431.07
5.78669 748994
1.19244 7572.13
-1.42669 551.755
2.02163 17351.4
-3.90572 46.2504
-2.57914 174.279
1.63982 11844.4
3.61639 85492.7
-0.296786 1707.88
2.21886 21134.4
1.53536 10669.6
-0.598945 1262.5
-3.43605 73.9765
-0.67684 1167.89
0.74711 4850.83
0.133337 2625.77
1.86453 14828.8
-0.166232 1946.06
1.6031 11417.4
-2.22839 247.499
1.04486 6533.19
6.33232 1.29253e+06
-3.25697 88.4842
0.224786 2877.22
0.212846 2843.07
1.81126 14059.5
-0.446849 1469.89
-0.530784 1351.55
-0.0946371 2090.5
2.84622 39577.6
-3.38084 78.1751
3.54288 79433
-4.42148 27.6137
1.54905 10816.7
1.29744 8410.52
-1.52857 498.313
6.02968 955005
1.50972 10399.6
0.33054 3198.17
-1.8925 346.295
0.745668 4843.84
1.43019 9604.51
-3.43817 73.8195
3.06946 49476.8
1.21086 7712.94
4.33569 175516
-1.54356 490.899
2.35916 24317.6
-0.242792 1802.63
-3.65769 59.27
-0.713349 1126.02
-1.61 459.34
3.46107 73193.7
2.22321 21226.6
5.93473 868504
-0.661873 1185.5
2.46469 27024.1
-0.174641 1929.76
3.16354 54357.5
-0.845181 986.944
0.0452949 2404.48
-5.3843 10.5433
-0.0122486 2270.02
0.746223 4846.53
-5.33058 11.1253
0.0860108 2504.4
5.67666 670953
4.15085 145895
-2.65524 161.508
5.97007 899743
3.86092 109176
-1.22216 676.975
1.23952 7937.18
-4.91038 16.9355
2.60354 31049.5
-0.499656 1394.29
5.9328 866830
-2.03575 300.08
1.25419 8054.51
3.1312 52627.5
5.13749 391322
3.36558 66528
-1.13003 742.312
1.92283 15719
-1.8749 352.444
-0.444434 1473.45
1.38585 9187.95
1.09929 6898.68
-4.3256 30.3924
0.361625 3299.15
0.163391 2705.89
0.620504 4273.97
1.39628 9284.22
1.54476 10770.4
4.48974 204748
2.51877 28525.7
-0.597292 1264.59
-1.55615 484.755
-0.374544 1580.11
2.19885 20715.7
4.27523 165219
-1.89463 345.559
-0.994754 849.834
-0.172914 1933.1
1.67954 12324.4
-0.986929 856.509
-0.280048 1736.71
1.46781 9972.72
1.09897 6896.5
-3.54743 66.1788
-3.84807 48.9954
0.953946 5965.45
1.39903 9309.84
-4.20622 34.2462
4.20004 153251
2.16755 20077.3
-1.96954 320.621
6.79407 2.05105e+06
0.952169 5954.87
1.05794 6619.22
2.2033 20808.1
-1.48201 522.062
0.832501 5283.24
0.4784 3707.8
3.82781 105620
7.17222 2.9937e+06
0.730032 4768.69
1.17698 7456
1.30161 8445.59
0.888549 5587.81
-2.60011 170.662
-4.4093 27.9523
-2.85762 131.917
3.58711 83025.7
2.87224 40620.7
-1.40114 566.035
-1.07069 787.69
0.193096 2787.47
6.71345 1.89219e+06
-3.78832 52.0122
2.2776 22413.1
3.80449 103186
-5.19199 12.779
4.51773 210560
2.59161 30681.2
2.5827 30408.9
3.43857 71565.4
-1.40763 562.374
-5.05872 14.6008
2.80911 38135.5
0.667515 4479.69
2.14875 19703.4
3.3948 68500.1
5.3639 490751
-0.665339 1181.4
0.325809 3183.08
4.15233 146111
3.79954 102677
2.99984 46149.3
1.32515 8646.81
0.893962 5618.14
-0.822898 1009.18
4.09637 138159
-0.112912 2052.64
2.27948 22455.2
-4.42002 27.654
4.1091 139930
2.21098 20968.5
-2.19353 256.279
8.45553 1.08029e+07
2.01012 17152.8
-1.0925 770.7
0.368761 3322.77
2.00649 17090.6
1.54549 10778.2
-0.570765 1298.58
-0.011536 2271.64
4.48836 204465
0.0809482 2491.76
3.60987 84936.8
4.13494 143592
2.57256 30102.3
-0.59286 1270.21
0.570753 4066.54
0.229008 2889.39
-0.185802 1908.35
3.16988 54703
4.61897 232994
-0.333001 1647.14
1.15132 7267.12
2.57085 30050.8
0.188624 2775.03
-4.90923 16.9551
-1.94999 326.95
-1.93305 332.534
0.434816 3549.67
-3.17862 95.6955
5.76963 736321
0.220899 2866.06
2.76471 36479.5
3.07461 49732.2
2.78961 37399.1
-2.42547 203.227
-1.44478 541.861
-1.11812 751.201
0.0799736 2489.33
3.32039 63588.2
0.0113153 2324.15
3.9345 117511
3.05486 48759.4
0.145137 2656.94
2.39629 25237.5
2.6774 33429.5
1.42002 9507.28
0.696865 4613.12
3.71912 94742.5
1.26504 8142.37
-2.06419 291.665
-0.756279 1078.7
0.848851 5370.33
-1.20934 685.71
-0.448126 1468.02
1.59056 11275.2
2.31949 23371.7
3.93172 117186
0.0280031 2363.26
-1.13637 737.617
-0.625752 1229.11
2.38002 24830.2
-0.464988 1443.47
0.277673 3033.48
2.27966 22459.2
0.499198 3785.72
-3.9689 43.4188
2.12036 19151.8
0.953982 5965.67
-0.681313 1162.68
-2.56 177.646
0.804391 5136.8
1.352 8882.1
-2.41281 205.817
-0.381413 1569.29
-2.28433 234.033
1.39479 9270.4
-0.0301115 2229.84
3.73818 96565.2
1.61082 11505.9
3.55146 80117.6
5.41966 518894
3.21615 57293.6
-0.147888 1982.09
0.383843 3373.27
0.654033 4419.7
0.959035 5995.89
0.581086 4108.78
1.12676 7090.82
3.48816 75204
0.0725056 2470.81
6.28516 1.23299e+06
1.98778 16773.8
3.12412 52256.5
-2.29812 230.828
1.73679 13050.5
-1.5922 467.59
-1.5556 485.023
0.993584 6206.66
2.57451 30160.9
3.04604 48331.1
-0.506768 1384.41
-0.837875 994.181
3.92848 116807
-2.95655 119.491
2.40219 25386.8
1.09464 6866.69
5.11574 382902
1.81844 14160.8
1.41247 9435.76
2.96228 44447.8
2.60769 31178.5
-2.57552 174.911
0.23287 2900.58
-1.75757 396.32
-2.86431 131.037
2.57819 30272.1
1.10481 6936.88
-0.654128 1194.72
1.68139 12347.3
0.890344 5597.85
4.26588 163681
-0.274454 1746.45
-2.30432 229.402
1.01012 6310.12
-0.484416 1415.7
1.52028 10509.9
0.000806134 2299.85
-2.54672 180.021
-2.3949 209.535
-0.469088 1437.57
3.39031 68193.5
-1.10164 763.683
2.27464 22346.7
0.53301 3915.91
-1.67392 430.9
-1.48625 519.855
1.47168 10011.3
-0.712086 1127.44
-0.0271643 2236.42
1.53257 10639.9
3.70022 92968.6
-2.55449 178.627
0.979035 6117.01
2.61085 31277.2
-1.23814 666.242
-0.755032 1080.05
2.09501 18672.5
1.38591 9188.49
-0.145586 1986.66
2.32725 23553.9
4.77512 272370
-0.4623 1447.36
3.41211 69696.6
4.72413 258830
0.441827 3574.65
1.80523 13975
0.449232 3601.22
-3.73491 54.8654
-1.80265 378.852
-1.42114 554.824
1.89926 15352.9
-2.13256 272.389
-0.487232 1411.72
-1.70906 416.022
3.23713 58508.3
-0.924783 911.427
2.14056 19542.6
4.17097 148861
-1.0381 813.783
3.44522 72042.6
3.42459 70571.5
-2.80934 138.442
-0.162996 1952.37
2.47126 27202.3
-1.25658 654.072
1.2742 8217.25
-1.08897 773.423
0.193571 2788.8
2.62911 31853.7
2.9455 43708.4
3.08795 50400
2.33881 23827.6
1.04317 6522.19
5.09848 376352
1.71449 12762.7
2.99604 45974.3
2.30703 23082.4
4.86148 296937
2.04244 17716.1
-3.79366 51.735
6.16502 1.09342e+06
2.96339 44497.5
3.18806 55706.8
-0.743534 1092.54
0.350384 3262.27
-4.20275 34.3653
-0.930372 906.347
5.74079 715390
6.34675 1.31131e+06
1.27241 8202.61
5.06078 362426
2.41788 25788.3
2.71119 34578.3
0.734911 4792.01
-0.750222 1085.26
4.78195 274236
3.45132 72483.5
-0.466675 1441.04
-0.151208 1975.52
0.0189064 2341.86
1.36454 8994.21
-1.34369 599.507
3.98402 123477
-0.187409 1905.28
3.30467 62596.7
-4.9271 16.6547
-2.73146 149.655
-1.42663 551.789
0.0617993 2444.49
2.3401 23858.5
-1.68701 425.294
3.4203 70269.7
0.951905 5953.29
-0.708814 1131.14
-0.57188 1297.14
1.67812 12306.9
5.75052 722385
4.08876 137112
0.987461 6168.78
2.86195 40205.1
0.885061 5568.36
0.922319 5779.74
-0.264453 1764
6.81181 2.08776e+06
0.0706887 2466.32
1.10072 6908.55
3.56835 81482.5
1.46838 9978.4
-1.91069 340.052
0.826867 5253.56
1.79406 13819.7
3.37586 67215.2
5.11332 381977
7.30801 3.4291e+06
1.56339 10972.9
-0.484873 1415.05
1.59178 11288.9
-2.01743 305.628
0.389747 3393.24
-2.18235 259.16
2.77617 36899.9
1.53023 10615
3.5641 81137
1.68993 12453.1
3.22582 57850.2
2.19039 20541.2
-1.54384 490.759
0.984488 6150.46
-1.50121 512.132
7.11036 2.81411e+06
-1.07974 780.593
3.04312 48190.4
5.78825 750161
-1.26799 646.651
4.64815 239892
-0.0909511 2098.22
-1.58876 469.201
-0.313168 1680.13
1.0484 6556.37
0.525494 3886.59
-0.37279 1582.89
-2.75593 146.037
5.43333 526035
1.08699 6814.35
3.36397 66420.9
0.231159 2895.62
-0.187199 1905.68
-1.90531 341.887
-0.356808 1608.39
4.5393 215150
-2.07079 289.746
2.20739 20893.3
4.69527 251466
0.872332 5497.93
1.68397 12379.1
-0.36115 1601.42
4.30773 170676
1.31362 8547.7
-1.06789 789.901
2.07192 18246.3
2.64291 32296.1
2.11594 19067.4
3.00075 46191
0.566548 4049.47
6.37495 1.34882e+06
3.06211 49114.4
0.252426 2957.86
-4.70688 20.7575
2.94586 43724
0.260856 2982.9
0.771325 4969.72
2.74649 35820.7
0.709885 4673.57
1.12611 7086.21
-0.998987 846.244
1.39143 9239.37
-0.863978 968.566
-0.969767 871.336
-2.0035 309.914
-0.467089 1440.44
-1.34711 597.461
2.677 33416
-3.21026 92.7158
0.424283 3512.48
3.54132 79309.4
3.84901 107883
5.13931 392036
-1.39443 569.847
1.28873 8337.52
-2.58917 172.54
-0.836614 995.436
-1.19539 695.341
1.81396 14097.5
0.985403 6156.09
-2.0887 284.604
0.0553291 2428.73
2.59653 30832.5
1.69312 12492.9
1.88634 15155.8
3.18826 55717.9
-2.00183 310.431
1.62765 11701.2
2.14112 19553.6
4.23842 159247
2.59227 30701.4
-0.71272 1126.73
0.946356 5920.35
2.33601 23761
-0.404778 1533.05
0.138747 2640.02
0.0426571 2398.15
-3.40845 76.0465
1.09819 6891.12
1.15705 7308.85
5.51756 572266
-0.588238 1276.09
-1.53669 494.28
-1.49535 515.143
-1.16147 719.333
-1.05444 800.597
-3.62174 61.4398
2.85855 40068.3
1.31986 8601.2
0.0426468 2398.12
4.67911 247436
-0.206663 1868.95
1.15936 7325.8
3.64628 88086.4
1.36542 9002.1
2.52981 28842.4
1.10517 6939.32
4.11535 140806
0.571694 4070.37
5.07103 366161
-0.138836 2000.11
-0.211462 1860
-2.68772 156.346
1.31012 8517.79
1.51431 10447.3
-1.71546 413.367
0.419028 3494.07
-1.05376 801.139
-0.091433 2097.21
-2.10585 279.764
1.44056 9704.62
3.60811 84787.8
-2.60317 170.14
2.81265 38270.8
0.664203 4464.88
5.99732 924598
0.381744 3366.19
1.84618 14559.2
4.03991 130575
2.18119 20353
-3.1888 94.7267
2.67753 33433.9
0.372258 3334.41
2.92548 42841.9
3.25435 59524.6
0.11131 2568.57
-1.19404 696.28
4.9116 312198
0.946808 5923.03
1.43779 9677.78
1.15557 7298.04
-0.106484 2065.88
-2.8109 138.226
-0.0252666 2240.66
-1.32785 609.078
4.03762 130276
4.13422 143489
2.05383 17919.1
1.0029 6264.75
-8.09771 0.699133
1.40057 9324.2
3.23888 58610.9
0.642296 4368.13
-1.99851 311.463
0.127821 2611.33
1.44647 9762.14
4.16063 147329
3.02332 47245.7
-0.343479 1629.97
3.1242 52260.2
3.01391 46803
2.80284 37897.2
2.74058 35609.6
-0.895953 938.086
0.610458 4231.25
1.65601 12037.8
3.9498 119324
0.341008 3231.83
-0.00688116 2282.24
2.15429 19812.7
1.01109 6316.26
5.07933 369212
-1.96561 321.883
-0.439064 1481.38
4.66186 243204
3.06028 49024.4
-1.19342 696.715
1.89316 15259.5
-0.120521 2037.08
3.81827 104618
5.70522 690392
4.10194 138931
1.8463 14560.8
1.85364 14668.2
1.96594 16411.4
4.56281 220270
4.16194 147522
3.60061 84154.2
0.976896 6103.94
2.1278 19294.9
2.63802 32138.7
-2.39637 209.228
1.26374 8131.79
0.491645 3757.24
-4.06954 39.2619
0.912848 5725.26
0.208591 2831
0.771505 4970.62
0.061255 2443.16
4.15119 145944
-4.21417 33.9749
1.37323 9072.72
1.42534 9558.01
2.92927 43004.6
-0.144645 1988.53
3.77986 100675
-1.1347 738.849
0.343335 3239.36
0.440864 3571.21
3.82074 104876
3.50921 76803.7
1.50686 10369.8
2.297 22852.1
2.1162 19072.2
3.22377 57731.6
-1.19889 692.912
0.45391 3618.1
0.827122 5254.9
3.86958 110125
0.885669 5571.74
2.3059 23056.3
-0.111203 2056.15
-0.122525 2033
4.33656 175668
4.64446 239008
-0.313987 1678.76
2.20125 20765.5
-1.00676 839.694
2.02802 17462.5
1.90323 15413.9
-3.40903 76.0025
2.42289 25917.9
0.165567 2711.78
-0.936629 900.694
1.65294 12000.9
2.95443 44100.4
4.19231 152072
-0.806989 1025.37
2.38563 24970
4.82434 286111
1.9714 16501.3
3.60835 84807.8
2.14874 19703.2
-1.97253 319.662
5.95367 885108
1.08641 6810.39
-7.4687 1.31139
-3.44081 73.6249
1.86487 14833.8
6.59265 1.67687e+06
-4.02761 40.9431
1.41438 9453.87
-0.75949 1075.25
-0.42653 1500.07
0.518318 3858.8
1.8235 14232.7
-0.0529978 2179.38
3.0713 49567.7
-3.64062 60.2902
-0.320149 1668.44
3.01321 46770.4
2.03166 17526.2
5.51329 569828
3.41927 70197.4
1.31159 8530.34
5.01462 346078
-0.224959 1835.07
2.47575 27324.8
6.02346 949087
0.496591 3775.87
-0.775262 1058.42
3.44224 71828.6
-0.201198 1879.19
1.80747 14006.3
0.921119 5772.81
1.12859 7103.79
-4.66578 21.6285
-2.55529 178.485
-2.666 159.779
4.08372 136423
1.24889 8011.93
-2.14701 268.483
-0.287038 1724.61
6.01053 936892
0.183798 2761.67
-1.34428 599.15
-1.1382 736.265
2.55369 29539.6
2.71883 34843.5
-4.06742 39.3452
3.2211 57577.8
-2.7482 147.171
2.52685 28757.3
0.236186 2910.21
-1.28653 634.769
1.7703 13495.3
-0.469018 1437.67
-2.71348 152.371
3.11441 51751.3
-2.26507 238.586
2.99744 46038.6
2.00515 17067.8
3.29153 61779.1
0.547825 3974.36
0.321258 3168.62
0.66729 4478.68
0.863038 5447.07
6.9314 2.35299e+06
-1.27305 643.385
-0.488474 1409.97
0.173613 2733.69
-2.99292 115.224
-2.31244 227.545
0.0284884 2364.41
4.61158 231279
-3.8705 47.9085
-0.184605 1910.63
4.21931 156233
-1.37078 583.482
-1.69236 423.024
3.06751 49380.2
-0.572445 1296.4
0.350451 3262.49
3.52256 77835.2
0.290642 3073.08
1.53588 10675.2
3.60169 84244.7
-0.671504 1174.14
1.25813 8086.31
5.99203 919722
-0.162661 1953.02
3.45229 72554.1
-2.08177 286.583
6.35277 1.31923e+06
5.89724 836547
-1.38783 573.616
3.99375 124685
-2.56899 176.056
-3.29993 84.7634
3.98635 123766
2.36845 24544.5
-1.17921 706.685
-1.2294 672.088
-0.43998 1480.02
-2.37244 214.294
-3.79899 51.4599
2.49665 27901.6
2.48716 27638.3
-0.626468 1228.23
0.0245843 2355.19
-0.922609 913.411
3.79708 102424
-1.39724 568.248
2.53023 28854.6
-3.15093 98.3829
-1.66364 435.354
-1.70704 416.86
-0.684444 1159.04
-0.311363 1683.16
0.810619 5168.89
2.28479 22574.6
7.2473 3.22709e+06
0.351657 3266.42
0.880206 5541.39
-6.08548 5.22952
1.09488 6868.34
2.82018 38560
7.35896 3.60831e+06
2.3873 25011.6
-0.0149014 2264.01
0.681833 4544.29
-3.0307 110.952
2.67627 33391.7
1.90533 15446.3
1.97785 16608
0.0669096 2457.02
1.17249 7422.58
0.176239 2740.88
0.992313 6198.78
3.63599 87184.5
1.278 8248.56
6.31629 1.27197e+06
5.01962 347810
2.77339 36797.5
1.88079 15071.9
1.1727 7424.13
2.00754 17108.5
1.70642 12660.2
1.69032 12457.9
-1.38496 575.265
-0.272111 1750.55
-2.72398 150.779
4.60512 229789
1.19926 7624.01
1.50406 10340.8
-0.0191842 2254.33
0.411299 3467.17
2.19448 20625.4
3.86951 110118
1.05395 6592.86
1.57391 11089
0.649746 4400.8
3.58364 82738.3
2.91709 42484.1
2.9132 42319
-0.0538147 2177.6
1.8198 14180.1
0.454559 3620.45
-2.89626 126.917
4.04297 130976
4.91772 314115
-0.3591 1604.7
-1.81252 375.131
0.830044 5270.28
-1.06447 792.605
0.163597 2706.45
3.14184 53190.6
7.36821 3.64187e+06
-0.382987 1566.83
1.28832 8334.17
-1.39188 571.302
-0.894931 939.045
3.50923 76804.7
1.2347 7899.02
-0.0773041 2127.05
-0.805479 1026.92
4.44442 195676
1.29792 8414.54
-0.713048 1126.36
1.06269 6650.78
-3.43904 73.7555
0.215619 2850.97
1.71989 12831.8
3.03187 47651
0.793471 5081.01
0.488003 3743.58
1.60408 11428.6
6.60095 1.69085e+06
1.8964 15309
3.97755 122681
-1.97014 320.428
1.64165 11866.1
0.518958 3861.27
-1.84219 364.165
1.40127 9330.69
2.3475 24035.7
1.67667 12289
3.44481 72013
2.01139 17174.5
0.762407 4925.6
0.822345 5229.86
-1.54549 489.951
-0.15932 1959.56
5.5174 572174
4.34833 177749
6.92928 2.34799e+06
0.190234 2779.5
7.25954 3.26683e+06
2.66595 33048.8
2.64777 32453.5
1.22569 7828.14
3.69165 92175
0.794458 5086.03
0.522829 3876.25
-1.92327 335.804
-2.27899 235.287
0.625046 4293.43
-1.65843 437.624
-0.176108 1926.94
-0.796998 1035.66
3.9835 123413
6.52482 1.5669e+06
1.10896 6965.73
4.28 166009
0.914594 5735.26
0.315376 3150.04
-2.77228 143.67
-0.0260593 2238.89
-0.549209 1326.88
0.521733 3872
-2.28651 233.524
0.640557 4360.54
2.20019 20743.5
1.42808 9584.21
-3.10974 102.52
7.51367 4.21206e+06
1.02583 6410.04
3.26556 60195.7
-4.1609 35.834
-1.2628 650.016
4.33613 175593
0.811052 5171.13
0.482681 3723.71
0.9382 5872.25
-3.42379 74.8886
-0.0794028 2122.59
0.368614 3322.29
0.97443 6088.91
-2.712 152.596
-1.00055 844.922
1.03042 6439.58
3.79024 101726
-1.19337 696.746
2.54623 29319.9
0.409914 3462.37
3.24727 59104.9
0.970227 6063.37
4.54182 215695
-0.0669514 2149.18
2.33003 23619.3
0.218513 2859.23
1.2721 8200.02
-2.85736 131.951
1.31216 8535.2
0.709472 4671.64
1.88897 15195.6
2.87626 40784.5
-1.8518 360.681
4.47208 201165
-0.896868 937.228
-0.19672 1887.62
-1.02732 822.606
-0.556663 1317.03
1.114 7000.89
1.29555 8394.62
1.48879 10184.1
-1.96687 321.476
0.849258 5372.52
-2.99229 115.296
0.605214 4209.12
5.37256 495021
3.50188 76242.8
-0.662503 1184.76
0.974991 6092.33
-1.20385 689.482
2.68679 33745
0.177001 2742.97
-0.661159 1186.35
-5.72266 7.51678
-0.942217 895.675
-1.55909 483.333
2.88621 41192.4
3.30455 62589.2
0.572779 4074.79
1.24813 8005.84
4.38844 185023
1.22373 7812.87
4.48072 202909
-0.0305904 2228.77
0.836985 5306.99
4.45349 197459
0.429846 3532.07
2.93683 43331.2
2.35499 24216.3
2.45569 26782
2.7674 36577.8
0.705765 4654.36
-1.01118 835.988
-0.142009 1993.78
-2.28883 232.983
0.0129423 2327.93
-3.45244 72.7737
0.88138 5547.9
2.17977 20324.1
-3.28214 86.2849
2.00984 17147.9
1.62283 11644.9
-1.17721 708.103
2.64853 32478.3
0.474018 3691.59
-1.59976 464.072
-0.154357 1969.31
-0.433526 1489.61
3.10881 51462
0.345268 3245.62
5.55474 593943
0.568297 4056.56
-1.36983 584.036
4.26217 163074
4.93595 319895
1.3546 8905.25
4.09198 137555
1.10545 6941.33
2.85402 39887.2
1.65208 11990.6
4.14946 145692
0.673143 4504.97
0.0120203 2325.79
-0.959911 879.966
-1.11709 751.975
1.0425 6517.84
6.82753 2.12084e+06
4.76924 270773
2.92739 42923.7
0.64668 4387.32
-1.10903 758.061
-0.758283 1076.54
5.60304 623331
2.40116 25360.6
-1.59394 466.78
2.88349 41080.2
1.53533 10669.3
2.56063 29745.2
2.45803 26844.8
1.82179 14208.3
1.67434 12260.4
1.46038 9898.82
0.0850318 2501.95
-0.364258 1596.45
5.0357 353450
3.21326 57128.4
3.60446 84478.5
0.059583 2439.08
-1.03555 815.863
0.901979 5663.36
-4.76386 19.608
-0.404813 1533
7.35317 3.58751e+06
-3.25462 88.6925
4.30662 170486
1.17612 7449.62
2.67432 33326.7
3.87067 110246
1.54449 10767.5
-0.0868089 2106.93
-1.23774 666.511
1.21953 7780.06
-1.1211 748.97
2.68285 33612.1
-1.04553 807.76
0.838899 5317.15
1.01838 6362.51
-0.876261 956.742
3.23277 58253.5
4.32146 173036
-0.14056 1996.67
1.69183 12476.8
0.910893 5714.07
4.13341 143373
0.773005 4978.08
0.516813 3853
0.948222 5931.4
4.71853 257383
0.972453 6076.89
3.3346 64498.1
-2.07932 287.286
-0.515764 1372.01
1.68413 12381
1.8687 14890.8
-2.09734 282.154
5.23965 433411
1.49851 10283.6
5.27943 451000
-2.4828 191.903
0.140799 2645.44
-1.01746 830.758
1.54969 10823.6
2.65024 32533.9
1.46262 9921.08
-0.0272754 2236.17
5.72521 704330
3.78797 101495
-1.53042 497.391
1.46965 9991.01
1.61851 11594.8
0.895311 5625.73
3.57495 82022.5
-1.51137 506.959
-0.646507 1203.86
2.07708 18340.6
-4.30593 30.9963
4.49227 205267
-3.20291 93.3994
0.216558 2853.65
1.88543 15142
1.48757 10171.7
-0.910289 924.733
1.85944 14753.5
-0.663638 1183.41
-2.03318 300.851
2.42966 26093.9
3.27637 60849.5
-0.869085 963.632
-2.03068 301.603
0.00696759 2314.07
-1.56054 482.63
-0.375623 1578.41
-1.7475 400.334
-0.558845 1314.16
-0.276734 1742.47
3.75282 97989.6
3.62179 85955.5
3.96398 121028
-1.795 381.762
1.03661 6479.52
-3.14828 98.6435
-0.338853 1637.53
3.01654 46926.2
2.1666 20058.2
5.66917 665948
0.932464 5838.67
0.995447 6218.24
-3.46828 71.6298
3.3002 62317.4
-0.892366 941.457
-0.877753 955.315
-3.82911 49.9332
-0.994887 849.72
3.86517 109640
1.69936 12571.1
-0.703231 1137.47
-2.14421 269.234
-1.20899 685.95
6.76148 1.98528e+06
0.365271 3311.2
1.31123 8527.29
5.62723 638594
3.7417 96906.1
2.25532 21919.2
0.23685 2912.14
2.41508 25716.2
2.39242 25140
2.16703 20066.9
3.13588 52874.3
4.74934 265437
-1.83997 364.973
-1.20155 691.075
-1.93497 331.896
0.451737 3610.25
0.734168 4788.45
-0.574662 1293.53
0.743825 4834.92
0.971347 6070.17
0.385776 3379.8
-5.94967 5.9902
1.80324 13947.3
-1.13485 738.739
-0.58119 1285.12
0.333618 3208.03
-0.216142 1851.32
-2.845 133.593
1.63494 11786.8
2.6304 31894.7
2.09604 18691.7
-0.261936 1768.45
1.36734 9019.45
1.85799 14732.1
-0.219962 1844.26
-1.69912 420.176
0.00337496 2305.77
1.80603 13986.2
-2.16331 264.141
2.1195 19135.4
3.19456 56070.1
2.73193 35302.9
-3.8933 46.8286
-0.455853 1456.72
-6.09647 5.17232
4.21581 155687
3.16389 54376.2
1.98796 16776.9
-4.26566 32.27
1.15441 7289.58
-0.661588 1185.84
3.45747 72930.4
-0.835359 996.686
0.66099 4450.56
3.58673 82994.1
3.73611 96365.5
-0.0706026 2141.35
1.95202 16184.7
-2.55015 179.405
-2.48455 191.568
-3.98597 42.6841
0.929717 5822.65
-0.375308 1578.9
-1.66215 436
-0.968677 872.286
0.481352 3718.76
-1.04984 804.287
2.01476 17232.6
3.30754 62776.5
1.32454 8641.5
1.76413 13412.3
-0.636108 1216.44
3.22962 58070.7
2.53284 28930
2.93272 43153.4
4.46676 200097
0.916734 5747.54
1.66079 12095.5
3.67012 90211.9
-0.884608 948.789
-0.417441 1513.76
1.305 8474.34
-1.18945 699.483
-2.62818 165.939
-0.28467 1728.7
2.4442 26476.1
-1.76059 395.125
0.140783 2645.4
3.93952 118103
-0.514761 1373.39
1.73328 13004.8
-0.643452 1207.54
5.28177 452059
3.88383 111706
3.83896 106805
-1.08003 780.365
2.98571 45501.7
-1.02502 824.495
-0.0606139 2162.85
0.857692 5418.03
0.970575 6065.48
0.0707681 2466.52
0.580338 4105.71
2.51081 28299.7
2.04609 17781
0.885047 5568.28
-0.058006 2168.49
1.60079 11391.1
1.7348 13024.6
1.41685 9477.21
0.859269 5426.58
1.17129 7413.73
3.21762 57377.9
-0.864598 967.966
3.21101 56999.9
5.02315 349041
0.685266 4559.92
2.30778 23099.8
3.60866 84834
-1.5791 473.756
1.27113 8192.05
3.98617 123743
-1.33974 601.876
1.23223 7879.53
0.134747 2629.48
3.05063 48553.6
4.05612 132709
2.1032 18825.9
-1.2451 661.621
1.56928 11037.7
-2.67875 157.756
3.73176 95947.1
1.26067 8106.84
1.47009 9995.41
-3.95779 43.9039
-2.18949 257.315
-1.35938 590.173
2.3198 23379
3.43548 71344.7
-2.42119 204.099
1.9781 16612.2
-1.21781 679.925
-0.709809 1130.01
-0.477259 1425.87
0.770335 4964.8
-0.980973 861.626
0.787996 5053.27
